#!/home/hb478/.local/bin/rebench CollectRunTimes.conf
# Execution Start: 2025-03-17T22:49:27.740563+00:00
# Environment: {"userName": "hb478", "manualRun": true, "hostName": "LIN-HB478-1", "osType": "Linux", "memory": 16264884224, "denoise": {}, "cpu": "Intel(R) Core(TM) i5-10600 CPU @ 3.30GHz", "clockSpeed": 3300000000, "software": [{"name": "kernel", "version": "#1 SMP PREEMPT_DYNAMIC Tue Nov 26 17:24:29 UTC 2024"}, {"name": "kernel-release", "version": "5.14.0-503.15.1.el9_5.x86_64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": "https://github.com/HumphreyHCB/GTResearchExperiments.git", "branchOrTag": "main", "commitId": "c5172f1ec769c9df723c5a3be76ff4bea219ddae", "commitMsg": "Extreamly useful Scripts and readers for all the RawData\n", "authorName": "Humphrey Burchell", "committerName": "Humphrey Burchell", "authorEmail": "humphreyburchell@gmail.com", "committerEmail": "humphreyburchell@gmail.com"}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
1	316	161.743000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	317	161.900000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	318	161.941000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	319	161.901000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	320	164.858000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	321	175.729000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	322	162.157000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	323	162.142000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	324	162.008000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	325	162.007000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	326	162.123000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	327	162.098000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	328	161.948000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	329	161.992000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	330	162.043000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	331	162.049000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	332	161.910000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	333	162.018000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	334	162.094000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	335	162.291000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	336	162.044000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	337	162.242000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	338	162.168000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	339	162.112000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	340	162.139000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	341	162.060000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	342	162.018000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	343	162.212000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	344	162.223000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	345	162.346000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	346	162.032000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	347	162.124000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	348	160.405000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	349	160.474000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	350	160.480000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	351	160.560000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	352	160.434000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	353	160.329000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	354	160.454000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	355	160.387000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	356	160.351000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	357	160.188000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	358	160.639000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	359	160.274000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	360	160.444000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	361	160.418000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	362	160.585000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	363	160.495000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	364	160.327000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	365	161.800000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	366	161.880000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	367	161.730000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	368	161.803000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	369	161.671000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	370	162.069000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	371	161.745000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	372	161.922000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	373	162.162000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	374	162.147000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	375	162.347000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	376	162.408000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	377	161.911000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	378	162.209000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	379	162.035000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	380	162.262000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	381	162.293000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	382	162.190000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	383	162.063000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	384	162.266000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	385	162.259000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	386	162.333000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	387	162.275000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	388	162.274000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	389	162.152000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	390	162.146000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	391	162.595000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	392	162.036000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	393	161.765000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	394	161.605000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	395	161.508000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	396	161.588000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	397	160.575000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	398	160.603000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	399	160.619000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	400	160.545000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	401	160.314000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	402	160.495000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	403	160.482000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	404	160.427000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	405	160.485000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	406	160.598000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	407	160.171000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	408	160.605000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	409	160.450000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	410	160.641000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	411	160.641000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	412	160.737000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	413	160.585000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	414	160.680000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	415	160.495000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	416	160.283000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	417	160.565000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	418	169.533000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	419	161.817000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	420	161.761000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	421	161.911000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	422	160.905000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	423	160.489000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	424	160.508000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	425	160.478000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	426	160.430000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	427	160.585000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	428	160.716000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	429	160.848000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	430	160.619000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	431	160.539000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	432	160.435000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	433	160.595000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	434	161.106000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	435	162.226000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	436	162.126000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	437	162.271000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	438	162.214000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	439	162.085000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	440	162.208000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	441	162.036000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	442	162.090000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	443	162.302000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	444	162.229000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	445	162.132000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	446	162.171000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	447	162.316000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	448	161.990000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	449	161.966000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	450	162.119000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	451	161.746000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	452	161.667000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	453	161.911000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	454	161.856000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	455	161.880000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	456	161.779000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	457	161.846000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	458	161.820000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	459	161.987000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	460	161.695000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	461	161.869000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	462	162.035000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	463	161.871000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	464	161.937000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	465	162.093000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	466	162.182000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	467	162.001000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	468	162.393000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	469	162.103000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	470	162.044000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	471	162.184000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	472	162.487000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	473	162.423000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	474	162.280000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	475	162.379000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	476	162.420000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	477	162.184000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	478	162.330000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	479	162.486000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	480	162.225000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	481	162.508000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	482	162.458000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	483	162.161000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	484	162.260000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	485	161.966000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	486	161.999000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	487	162.169000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	488	162.129000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	489	162.064000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	490	162.130000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	491	162.036000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	492	161.974000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	493	162.062000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	494	162.132000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	495	161.957000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	496	161.884000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	497	161.774000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	498	161.789000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	499	161.664000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	500	161.753000	ms	total	NBody	Runner	Slowdown-50	1200000	1		7	
1	1	162.566000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	2	119.659000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	3	134.167000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	4	116.794000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	5	116.544000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	6	119.342000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	7	115.510000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	8	114.585000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	9	114.280000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	10	114.268000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	11	116.664000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	12	114.426000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	13	114.111000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	14	114.043000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	15	115.631000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	16	113.339000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	17	113.116000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	18	112.836000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	19	115.694000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	20	114.113000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	21	113.186000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	22	112.870000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	23	115.259000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	24	114.359000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	25	113.407000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	26	114.884000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	27	116.141000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	28	114.938000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	29	114.116000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	30	116.053000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	31	116.641000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	32	115.976000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	33	114.861000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	34	113.956000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	35	114.756000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	36	116.090000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	37	114.506000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	38	114.072000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	39	113.751000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	40	117.412000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	41	115.069000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	42	114.810000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	43	114.581000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	44	117.543000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	45	115.946000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	46	114.947000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	47	114.422000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	48	116.367000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	49	114.491000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	50	113.693000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	51	113.449000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	52	115.638000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	53	114.605000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	54	113.927000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	55	113.582000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	56	115.878000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	57	116.151000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	58	115.310000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	59	114.552000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	60	116.598000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	61	115.658000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	62	114.533000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	63	114.143000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	64	113.372000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	65	116.858000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	66	114.347000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	67	137.800000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	68	114.470000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	69	114.228000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	70	113.602000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	71	113.762000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	72	113.561000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	73	113.678000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	74	113.254000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	75	113.183000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	76	113.192000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	77	113.369000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	78	112.891000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	79	112.702000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	80	112.765000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	81	113.162000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	82	117.572000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	83	122.834000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	84	112.449000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	85	113.003000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	86	112.749000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	87	112.705000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	88	112.715000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	89	113.516000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	90	113.319000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	91	112.997000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	92	112.852000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	93	112.788000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	94	113.221000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	95	112.581000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	96	112.283000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	97	112.199000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	98	113.381000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	99	112.615000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	100	112.387000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	101	112.272000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	102	112.558000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	103	111.890000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	104	111.864000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	105	111.960000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	106	112.459000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	107	111.960000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	108	111.668000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	109	111.467000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	110	114.017000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	111	115.252000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	112	114.589000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	113	114.292000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	114	114.599000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	115	114.142000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	116	113.750000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	117	113.602000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	118	113.584000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	119	118.070000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	120	115.505000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	121	114.360000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	122	114.219000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	123	125.977000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	124	114.723000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	125	114.435000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	126	113.979000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	127	121.329000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	128	114.238000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	129	113.439000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	130	113.164000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	131	113.485000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	132	112.599000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	133	112.491000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	134	112.211000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	135	112.853000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	136	112.207000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	137	112.086000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	138	112.272000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	139	112.470000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	140	112.272000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	141	111.999000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	142	111.983000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	143	111.997000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	144	112.083000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	145	112.075000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	146	111.868000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	147	111.875000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	148	112.411000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	149	111.988000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	150	111.988000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	151	111.895000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
1	152	112.188000	ms	total	Bounce	Runner	NoSlowdown-100	10000	1		2	
