FileName,SlowdownSpeed,Iteration,Benchmark,IsSlowdown,Method1,Percent1,Method2,Percent2,Method3,Percent3,Method4,Percent4,Method5,Percent5,Method6,Percent6,Method7,Percent7,Method8,Percent8,Method9,Percent9,Method10,Percent10,Method11,Percent11,Method12,Percent12,Method13,Percent13,Method14,Percent14,Method15,Percent15,Method16,Percent16,Method17,Percent17,Method18,Percent18,Method19,Percent19,Method20,Percent20
100_8_Richards_Slowdown.xml,100,8,Richards,Slowdown,"richards.Scheduler.schedule",26.8,"richards.TaskControlBlock.runTask",18.2,"richards.Scheduler$HandlerProcessFunction.apply",8.5,"richards.TaskState.isTaskHoldingOrWaiting",6.3,"richards.Scheduler$DeviceProcessFunction.apply",5.4,"richards.Scheduler.findTask",4.6,"richards.Packet.setLink",4.4,"richards.TaskControlBlock.addInputAndCheckPriority",3.4,"richards.Scheduler$IdleProcessFunction.apply",2.7,"richards.TaskState.isWaitingWithPacket",1.9,"richards.TaskControlBlock.getIdentity",1.7,"richards.DeviceTaskDataRecord.setPending",1.6,"richards.Scheduler$WorkerProcessFunction.apply",1.6,"richards.HandlerTaskDataRecord.deviceIn",1.3,"richards.RBObject.append",1.0,"richards.IdleTaskDataRecord.setControl",1.0,"richards.Scheduler.queuePacket",1.0,"richards.HandlerTaskDataRecord.deviceInAdd",0.9,"richards.Packet.getDatum",0.9,"richards.TaskState.setTaskHolding",0.8
100_8_Sieve_NoSlowdown.xml,100,8,Sieve,NoSlowdown,"Sieve.sieve",88.9,"java.util.Arrays.fill",10.0,"Sieve.benchmark",1.0,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"java.lang.ClassLoader.loadClass",0.0,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_8_Sieve_Slowdown.xml,100,8,Sieve,Slowdown,"Sieve.sieve",90.4,"java.util.Arrays.fill",8.6,"Sieve.benchmark",0.9,"Benchmark.innerBenchmarkLoop",0.1,"Sieve.verifyResult",0.0,"java.io.PrintStream.println",0.0,"Run.reportBenchmark",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_8_Storage_NoSlowdown.xml,100,8,Storage,NoSlowdown,"Storage.buildTreeDepth",59.4,"som.Arrays.setAll",36.8,"som.Random.next",2.1,"Storage.lambda$buildTreeDepth$0",1.6,"java.io.PrintStream.println",0.1,"Run.printResult",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_8_Storage_Slowdown.xml,100,8,Storage,Slowdown,"Storage.buildTreeDepth",60.8,"som.Arrays.setAll",34.8,"som.Random.next",3.6,"Storage.lambda$buildTreeDepth$0",0.8,"java.io.PrintStream.println",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0,"java.lang.ClassLoader.loadClass",0.0,"som.Random.<init>",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_8_Towers_NoSlowdown.xml,100,8,Towers,NoSlowdown,"Towers.popDiskFrom",32.3,"Towers.moveDisks",20.3,"Towers.pushDisk",18.6,"Towers$TowersDisk.setNext",17.3,"Towers.moveTopDisk",8.0,"Towers$TowersDisk.getSize",3.4,"Towers.buildTowerAt",0.1,"Run.reportBenchmark",0.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_8_Towers_Slowdown.xml,100,8,Towers,Slowdown,"Towers.popDiskFrom",33.7,"Towers.moveDisks",20.2,"Towers$TowersDisk.setNext",18.3,"Towers.pushDisk",18.0,"Towers.moveTopDisk",8.0,"Towers$TowersDisk.getSize",1.8,"Run.printResult",0.0,"Towers.buildTowerAt",0.0,"java.io.PrintStream.println",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Towers.benchmark",0.0,"Towers.verifyResult",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_Bounce_NoSlowdown.xml,100,9,Bounce,NoSlowdown,"Bounce$Ball.bounce",62.7,"Bounce.benchmark",26.4,"java.lang.Math.abs",4.2,"Bounce$Ball.<init>",3.1,"java.util.Arrays.setAll",1.3,"Bounce.lambda$benchmark$0",1.2,"som.Random.next",0.9,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"Bounce.verifyResult",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_Bounce_Slowdown.xml,100,9,Bounce,Slowdown,"Bounce$Ball.bounce",56.8,"Bounce.benchmark",35.2,"Bounce.lambda$benchmark$0",3.2,"java.lang.Math.abs",2.5,"Bounce$Ball.<init>",1.3,"java.util.Arrays.setAll",0.6,"som.Random.next",0.4,"Benchmark.innerBenchmarkLoop",0.0,"Run.reportBenchmark",0.0,"Bounce.verifyResult",0.0,"Run.printResult",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_CD_NoSlowdown.xml,100,9,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",16.1,"cd.CollisionDetector.isInVoxel",13.7,"cd.RedBlackTree.put",10.9,"cd.CallSign.compareTo",8.2,"cd.RedBlackTree.findNode",6.4,"cd.Vector2D.compareTo",4.0,"cd.Vector2D.compareTo",3.5,"cd.CallSign.compareTo",3.1,"cd.Vector2D.compareNumbers",2.9,"cd.RedBlackTree.treeMinimum",2.6,"som.Vector.append",2.5,"cd.RedBlackTree.leftRotate",2.4,"cd.CollisionDetector.recurse",2.2,"cd.RedBlackTree.forEach",2.1,"som.Vector.<init>",1.9,"cd.CollisionDetector.handleNewFrame",1.9,"cd.RedBlackTree$Node.successor",1.7,"cd.Vector2D.<init>",1.3,"cd.Vector2D.plus",1.3,"cd.CollisionDetector.voxelHash",1.2
100_9_CD_Slowdown.xml,100,9,CD,Slowdown,"cd.RedBlackTree.treeInsert",17.9,"cd.CollisionDetector.isInVoxel",14.4,"cd.RedBlackTree.put",12.1,"cd.RedBlackTree.findNode",8.9,"cd.CallSign.compareTo",6.9,"cd.Vector2D.compareTo",3.1,"cd.CallSign.compareTo",3.0,"cd.RedBlackTree$Node.successor",2.8,"cd.CollisionDetector.recurse",2.3,"cd.RedBlackTree.leftRotate",2.3,"cd.Vector2D.compareNumbers",2.2,"cd.CollisionDetector.handleNewFrame",2.2,"cd.RedBlackTree.treeMinimum",2.2,"cd.RedBlackTree.forEach",2.0,"cd.CollisionDetector.voxelHash",1.9,"cd.Vector2D.compareTo",1.8,"som.Vector.append",1.7,"som.Vector.<init>",1.4,"cd.Vector2D.plus",1.3,"cd.RedBlackTree$Node.<init>",1.0
100_9_DeltaBlue_NoSlowdown.xml,100,9,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",50.3,"deltablue.Plan.execute",13.2,"som.Vector.forEach",6.9,"deltablue.EqualityConstraint.execute",6.3,"deltablue.ScaleConstraint.execute",4.4,"deltablue.Planner.addPropagate",2.1,"java.util.Vector.add",1.4,"som.Vector.append",1.3,"deltablue.AbstractConstraint.satisfy",1.2,"deltablue.ScaleConstraint.recalculate",1.2,"som.Vector.lambda$remove$0",1.0,"deltablue.Planner.makePlan",0.9,"deltablue.Planner.projectionTest",0.7,"deltablue.Planner.removePropagateFrom",0.7,"som.Vector.<init>",0.6,"deltablue.BinaryConstraint.getOutput",0.6,"deltablue.Planner.addConstraintsConsumingTo",0.5,"deltablue.BinaryConstraint.isSatisfied",0.5,"deltablue.AbstractConstraint.inputsKnown",0.5,"deltablue.Planner.lambda$addConstraintsConsumingTo$2",0.4
100_9_DeltaBlue_Slowdown.xml,100,9,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",61.9,"deltablue.Plan.execute",8.9,"deltablue.EqualityConstraint.execute",8.3,"som.Vector.forEach",5.1,"deltablue.ScaleConstraint.execute",2.1,"deltablue.Planner.addPropagate",1.4,"java.util.Vector.add",1.1,"som.Vector.append",1.0,"deltablue.AbstractConstraint.satisfy",0.9,"deltablue.AbstractConstraint.inputsKnown",0.7,"deltablue.ScaleConstraint.recalculate",0.6,"deltablue.Planner.makePlan",0.6,"som.Vector.lambda$remove$0",0.6,"deltablue.Variable.getValue",0.5,"som.Vector.removeFirst",0.5,"deltablue.BinaryConstraint.getOutput",0.4,"som.Vector.<init>",0.4,"deltablue.Planner.projectionTest",0.4,"deltablue.Planner.removePropagateFrom",0.4,"deltablue.Planner.addConstraintsConsumingTo",0.3
100_9_Havlak_NoSlowdown.xml,100,9,Havlak,NoSlowdown,"som.Vector.hasSome",33.0,"som.Vector.<init>",17.8,"som.Vector.append",6.1,"havlak.HavlakLoopFinder.findLoops",5.8,"som.Vector.forEach",4.2,"havlak.UnionFindNode.initNode",3.3,"som.Vector.at",2.9,"havlak.HavlakLoopFinder.doDFS",2.0,"havlak.HavlakLoopFinder$5.apply",1.9,"havlak.HavlakLoopFinder.stepD",1.5,"som.Dictionary.at",1.5,"som.Vector.size",1.3,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.1,"havlak.UnionFindNode.findSet",1.1,"havlak.HavlakLoopFinder$2.apply",1.0,"som.Dictionary.transferEntries",0.8,"havlak.HavlakLoopFinder.stepEProcessNonBackPreds",0.8,"havlak.HavlakLoopFinder.identifyEdges",0.8,"havlak.HavlakLoopFinder$2.apply",0.8,"havlak.HavlakLoopFinder$1.apply",0.8
100_9_Havlak_Slowdown.xml,100,9,Havlak,Slowdown,"som.Vector.hasSome",29.2,"som.Vector.<init>",23.3,"som.Vector.append",11.0,"havlak.HavlakLoopFinder.findLoops",7.5,"som.Vector.at",3.4,"som.Vector.forEach",3.0,"havlak.HavlakLoopFinder.doDFS",2.2,"havlak.HavlakLoopFinder$5.apply",2.0,"havlak.UnionFindNode.initNode",1.9,"havlak.UnionFindNode.findSet",1.4,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.2,"havlak.UnionFindNode.getBb",1.0,"havlak.HavlakLoopFinder$1.apply",0.7,"som.Dictionary.at",0.7,"havlak.HavlakLoopFinder.identifyEdges",0.6,"som.Vector.size",0.6,"havlak.HavlakLoopFinder.stepD",0.6,"havlak.HavlakLoopFinder.stepEProcessNonBackPreds",0.6,"som.Set.<init>",0.5,"havlak.HavlakLoopFinder$2.apply",0.5
100_9_Json_NoSlowdown.xml,100,9,Json,NoSlowdown,"java.lang.String.equals",35.1,"java.lang.Character.toString",19.7,"json.JsonPureStringParser.read",7.8,"java.lang.StringBuilder.append",4.0,"java.lang.StringBuilder.toString",3.5,"java.lang.String.hashCode",3.0,"java.lang.String.charAt",2.8,"som.Vector.append",2.7,"json.JsonPureStringParser.readStringInternal",2.4,"json.JsonPureStringParser.subStringFromTo",1.9,"java.lang.StringBuilder.<init>",1.8,"json.JsonPureStringParser.isWhiteSpace",1.8,"json.JsonPureStringParser.endCapture",1.6,"json.JsonPureStringParser.readValue",1.6,"som.Vector.<init>",1.6,"json.JsonPureStringParser.readArray",1.4,"json.JsonPureStringParser.skipWhiteSpace",1.3,"json.JsonPureStringParser.readDigit",1.2,"json.JsonPureStringParser.readChar",0.9,"json.JsonPureStringParser.isDigit",0.6
100_9_Json_Slowdown.xml,100,9,Json,Slowdown,"java.lang.String.equals",35.9,"java.lang.Character.toString",19.8,"json.JsonPureStringParser.read",7.7,"java.lang.String.charAt",4.1,"json.JsonPureStringParser.subStringFromTo",3.4,"java.lang.StringBuilder.append",3.1,"java.lang.StringBuilder.toString",2.5,"som.Vector.<init>",2.1,"json.JsonPureStringParser.readStringInternal",2.0,"json.JsonPureStringParser.isWhiteSpace",1.9,"som.Vector.append",1.9,"json.JsonPureStringParser.readArray",1.6,"java.lang.StringBuilder.<init>",1.6,"java.lang.String.hashCode",1.5,"json.JsonPureStringParser.isDigit",1.5,"json.JsonPureStringParser.readValue",1.5,"json.JsonPureStringParser.skipWhiteSpace",1.2,"json.JsonObject$HashIndexTable.<init>",1.0,"json.JsonPureStringParser.readChar",0.9,"json.JsonPureStringParser.readDigit",0.9
100_9_List_NoSlowdown.xml,100,9,List,NoSlowdown,"List$Element.getNext",45.9,"List.isShorterThan",43.4,"List.tail",9.9,"List.makeList",0.4,"java.lang.Integer.valueOf",0.1,"List$Element.length",0.1,"List.benchmark",0.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"Benchmark.innerBenchmarkLoop",0.0,"List.verifyResult",0.0,"Run.measure",0.0,"Run.printTotal",0.0,"Run.reportBenchmark",0.0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_List_Slowdown.xml,100,9,List,Slowdown,"List.isShorterThan",65.0,"List$Element.getNext",25.4,"List.tail",9.1,"List.makeList",0.3,"java.lang.Integer.valueOf",0.1,"List$Element.length",0.0,"List.benchmark",0.0,"Run.printResult",0.0,"List.verifyResult",0.0,"Run.reportBenchmark",0.0,"java.lang.System.nanoTime",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_Mandelbrot_NoSlowdown.xml,100,9,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.9,"Run.reportBenchmark",0.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_Mandelbrot_Slowdown.xml,100,9,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"Run.printResult",0.0,"Run.runBenchmark",0.0,"java.io.PrintStream.println",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_NBody_NoSlowdown.xml,100,9,NBody,NoSlowdown,"nbody.NBodySystem.advance",66.8,"nbody.Body.setVX",12.2,"nbody.Body.setVY",2.9,"nbody.Body.getVX",2.8,"nbody.Body.getZ",2.2,"nbody.Body.getY",2.0,"nbody.Body.getX",2.0,"nbody.Body.getVY",2.0,"nbody.Body.getVZ",1.9,"nbody.Body.setVZ",1.7,"java.lang.Math.sqrt",1.5,"nbody.Body.setX",0.7,"nbody.Body.setZ",0.5,"NBody.innerBenchmarkLoop",0.4,"Run.measure",0.0,"Run.printResult",0.0,"Run.printTotal",0.0,"java.io.PrintStream.println",0.0,"java.lang.ClassLoader.loadClass",0.0,"nbody.Body.getMass",0.0
100_9_NBody_Slowdown.xml,100,9,NBody,Slowdown,"nbody.NBodySystem.advance",33.8,"NBody.innerBenchmarkLoop",15.0,"nbody.Body.getX",14.1,"nbody.Body.getZ",13.0,"nbody.Body.getY",11.7,"nbody.Body.setVX",5.4,"nbody.Body.setVY",1.5,"nbody.Body.getVX",1.5,"java.lang.Math.sqrt",1.4,"nbody.Body.getVZ",0.9,"nbody.Body.getVY",0.7,"nbody.Body.setVZ",0.5,"nbody.Body.setZ",0.3,"nbody.Body.setX",0.3,"nbody.Body.getMass",0.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0,"",0
100_9_Permute_NoSlowdown.xml,100,9,Permute,NoSlowdown,"Permute.permute",70.4,"Permute.swap",29.4,"java.io.PrintStream.println",0.1,"Run.printResult",0.0,"Permute.benchmark",0.0,"Permute.verifyResult",0.0,"Run.reportBenchmark",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_Permute_Slowdown.xml,100,9,Permute,Slowdown,"Permute.permute",65.7,"Permute.swap",34.2,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Permute.benchmark",0.0,"Permute.verifyResult",0.0,"Run.reportBenchmark",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_Queens_NoSlowdown.xml,100,9,Queens,NoSlowdown,"Queens.getRowColumn",53.1,"Queens.placeQueen",32.8,"Queens.setRowColumn",11.2,"Queens.queens",1.8,"java.util.Arrays.fill",0.5,"Queens.benchmark",0.3,"java.util.Arrays.fill",0.1,"java.io.PrintStream.println",0.1,"Queens.verifyResult",0.0,"Run.measure",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_Queens_Slowdown.xml,100,9,Queens,Slowdown,"Queens.getRowColumn",58.7,"Queens.placeQueen",23.4,"Queens.setRowColumn",16.7,"Queens.queens",0.8,"java.util.Arrays.fill",0.2,"Queens.benchmark",0.1,"Run.printResult",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Queens.verifyResult",0.0,"java.io.PrintStream.println",0.0,"java.lang.Boolean.booleanValue",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_Richards_NoSlowdown.xml,100,9,Richards,NoSlowdown,"richards.Scheduler.schedule",24.4,"richards.TaskControlBlock.runTask",16.8,"richards.Scheduler$HandlerProcessFunction.apply",9.5,"richards.TaskState.isTaskHoldingOrWaiting",8.3,"richards.Scheduler$DeviceProcessFunction.apply",5.3,"richards.TaskControlBlock.addInputAndCheckPriority",4.2,"richards.Scheduler.findTask",2.7,"richards.Scheduler$IdleProcessFunction.apply",2.6,"richards.TaskState.isWaitingWithPacket",2.6,"richards.Packet.setLink",2.3,"richards.RBObject.append",2.0,"richards.DeviceTaskDataRecord.setPending",1.8,"richards.TaskControlBlock.getLink",1.7,"richards.IdleTaskDataRecord.setControl",1.7,"richards.TaskControlBlock.getIdentity",1.5,"richards.Scheduler$WorkerProcessFunction.apply",1.4,"richards.TaskState.setTaskHolding",1.3,"richards.Scheduler.queuePacket",1.0,"richards.HandlerTaskDataRecord.deviceIn",0.9,"richards.Scheduler.holdSelf",0.8
100_9_Richards_Slowdown.xml,100,9,Richards,Slowdown,"richards.Scheduler.schedule",26.2,"richards.TaskControlBlock.runTask",18.6,"richards.Scheduler$HandlerProcessFunction.apply",9.1,"richards.TaskState.isTaskHoldingOrWaiting",6.6,"richards.Scheduler$DeviceProcessFunction.apply",5.2,"richards.Scheduler.findTask",4.6,"richards.Packet.setLink",4.3,"richards.TaskControlBlock.addInputAndCheckPriority",3.3,"richards.Scheduler$IdleProcessFunction.apply",2.4,"richards.TaskState.isWaitingWithPacket",2.0,"richards.Scheduler$WorkerProcessFunction.apply",1.8,"richards.DeviceTaskDataRecord.setPending",1.6,"richards.TaskControlBlock.getIdentity",1.5,"richards.HandlerTaskDataRecord.deviceIn",1.2,"richards.IdleTaskDataRecord.setControl",1.1,"richards.Scheduler.queuePacket",1.1,"richards.RBObject.append",1.0,"richards.TaskState.setTaskHolding",0.8,"richards.HandlerTaskDataRecord.deviceInAdd",0.8,"richards.Packet.getIdentity",0.8
100_9_Sieve_NoSlowdown.xml,100,9,Sieve,NoSlowdown,"Sieve.sieve",88.3,"java.util.Arrays.fill",10.6,"Sieve.benchmark",1.0,"Benchmark.innerBenchmarkLoop",0.1,"Run.reportBenchmark",0.0,"java.io.PrintStream.println",0.0,"Run.getSuiteFromName",0.0,"Run.printResult",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_Sieve_Slowdown.xml,100,9,Sieve,Slowdown,"Sieve.sieve",90.8,"java.util.Arrays.fill",8.3,"Sieve.benchmark",0.8,"Benchmark.innerBenchmarkLoop",0.1,"Sieve.verifyResult",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0,"java.io.PrintStream.println",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_Storage_NoSlowdown.xml,100,9,Storage,NoSlowdown,"Storage.buildTreeDepth",61.0,"som.Arrays.setAll",35.2,"som.Random.next",2.0,"Storage.lambda$buildTreeDepth$0",1.8,"Storage.benchmark",0.0,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"Storage.verifyResult",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_Storage_Slowdown.xml,100,9,Storage,Slowdown,"Storage.buildTreeDepth",61.5,"som.Arrays.setAll",34.3,"som.Random.next",3.4,"Storage.lambda$buildTreeDepth$0",0.7,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Run.measure",0.0,"Run.reportBenchmark",0.0,"java.lang.ClassLoader.loadClass",0.0,"som.Random.<init>",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_Towers_NoSlowdown.xml,100,9,Towers,NoSlowdown,"Towers.popDiskFrom",31.7,"Towers.moveDisks",20.5,"Towers.pushDisk",18.9,"Towers$TowersDisk.setNext",17.7,"Towers.moveTopDisk",7.7,"Towers$TowersDisk.getSize",3.4,"Towers.buildTowerAt",0.1,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
100_9_Towers_Slowdown.xml,100,9,Towers,Slowdown,"Towers.popDiskFrom",32.5,"Towers.moveDisks",20.6,"Towers$TowersDisk.setNext",18.5,"Towers.pushDisk",18.1,"Towers.moveTopDisk",8.5,"Towers$TowersDisk.getSize",1.7,"Towers.buildTowerAt",0.0,"Run.printResult",0.0,"Towers.benchmark",0.0,"java.io.PrintStream.println",0.0,"Run.reportBenchmark",0.0,"java.lang.ClassLoader.loadClass",0.0,"java.lang.Integer.valueOf",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_10_Bounce_NoSlowdown.xml,150,10,Bounce,NoSlowdown,"Bounce$Ball.bounce",62.9,"Bounce.benchmark",25.8,"java.lang.Math.abs",4.4,"Bounce$Ball.<init>",3.4,"Bounce.lambda$benchmark$0",1.3,"java.util.Arrays.setAll",1.3,"som.Random.next",0.7,"Bounce.verifyResult",0.1,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_10_Bounce_Slowdown.xml,150,10,Bounce,Slowdown,"Bounce$Ball.bounce",51.1,"Bounce.benchmark",40.6,"Bounce.lambda$benchmark$0",3.8,"java.lang.Math.abs",2.3,"Bounce$Ball.<init>",1.3,"java.util.Arrays.setAll",0.5,"som.Random.next",0.3,"Run.printResult",0.0,"som.Random.<init>",0.0,"Bounce.verifyResult",0.0,"Run.reportBenchmark",0.0,"java.io.PrintStream.println",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_10_CD_NoSlowdown.xml,150,10,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",16.7,"cd.CollisionDetector.isInVoxel",13.1,"cd.RedBlackTree.put",9.8,"cd.CallSign.compareTo",7.4,"cd.RedBlackTree.findNode",6.5,"cd.Vector2D.compareTo",3.8,"cd.CallSign.compareTo",3.2,"cd.Vector2D.compareNumbers",3.1,"cd.Vector2D.compareTo",3.1,"cd.RedBlackTree.treeMinimum",2.8,"som.Vector.append",2.5,"cd.CollisionDetector.recurse",2.5,"cd.RedBlackTree.forEach",2.4,"cd.CollisionDetector.handleNewFrame",2.3,"cd.RedBlackTree.leftRotate",2.1,"som.Vector.<init>",2.1,"cd.RedBlackTree$Node.successor",1.7,"cd.CollisionDetector.voxelHash",1.4,"cd.Simulator.simulate",1.4,"cd.Vector2D.plus",1.3
150_10_CD_Slowdown.xml,150,10,CD,Slowdown,"cd.RedBlackTree.treeInsert",20.8,"cd.CollisionDetector.isInVoxel",14.2,"cd.RedBlackTree.put",12.7,"cd.RedBlackTree.findNode",10.2,"cd.CallSign.compareTo",5.9,"cd.CallSign.compareTo",3.2,"cd.Vector2D.compareTo",3.1,"cd.Vector2D.compareNumbers",2.8,"cd.CollisionDetector.voxelHash",2.7,"cd.RedBlackTree.leftRotate",2.3,"cd.CollisionDetector.recurse",2.0,"cd.RedBlackTree.treeMinimum",1.5,"cd.Vector2D.compareTo",1.5,"cd.RedBlackTree.get",1.4,"cd.RedBlackTree.forEach",1.3,"cd.Vector2D.minus",1.3,"som.Vector.append",1.3,"cd.RedBlackTree$Node.successor",1.2,"som.Vector.<init>",1.2,"cd.Vector2D.plus",1.1
150_10_DeltaBlue_NoSlowdown.xml,150,10,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",51.1,"deltablue.Plan.execute",12.3,"som.Vector.forEach",7.1,"deltablue.EqualityConstraint.execute",6.2,"deltablue.ScaleConstraint.execute",4.6,"deltablue.Planner.addPropagate",2.2,"som.Vector.append",1.4,"deltablue.AbstractConstraint.satisfy",1.4,"java.util.Vector.add",1.2,"deltablue.ScaleConstraint.recalculate",1.1,"som.Vector.lambda$remove$0",1.1,"deltablue.Planner.makePlan",0.9,"som.Vector.<init>",0.7,"deltablue.Planner.removePropagateFrom",0.7,"deltablue.BinaryConstraint.getOutput",0.6,"deltablue.Planner.projectionTest",0.6,"deltablue.BinaryConstraint.isSatisfied",0.6,"deltablue.Planner.addConstraintsConsumingTo",0.5,"deltablue.Planner.lambda$addConstraintsConsumingTo$2",0.4,"deltablue.Variable.setWalkStrength",0.4
150_10_DeltaBlue_Slowdown.xml,150,10,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",55.7,"deltablue.Plan.execute",11.9,"deltablue.EqualityConstraint.execute",8.6,"som.Vector.forEach",5.2,"deltablue.ScaleConstraint.execute",2.8,"deltablue.Planner.addPropagate",1.8,"som.Vector.append",0.9,"java.util.Vector.add",0.8,"som.Vector.removeFirst",0.8,"deltablue.ScaleConstraint.recalculate",0.8,"deltablue.AbstractConstraint.satisfy",0.8,"deltablue.AbstractConstraint.inputsKnown",0.8,"som.Vector.<init>",0.7,"deltablue.BinaryConstraint.getOutput",0.7,"deltablue.Planner.makePlan",0.7,"deltablue.Planner.addConstraintsConsumingTo",0.6,"deltablue.Planner.projectionTest",0.6,"som.Vector.lambda$remove$0",0.5,"deltablue.Variable.getValue",0.5,"som.Vector.with",0.4
150_10_Havlak_NoSlowdown.xml,150,10,Havlak,NoSlowdown,"som.Vector.hasSome",31.4,"som.Vector.<init>",20.2,"som.Vector.append",6.1,"havlak.HavlakLoopFinder.findLoops",5.9,"som.Vector.forEach",4.2,"havlak.UnionFindNode.initNode",3.9,"som.Vector.at",2.2,"havlak.HavlakLoopFinder.doDFS",2.0,"havlak.HavlakLoopFinder.stepD",1.9,"havlak.HavlakLoopFinder$5.apply",1.8,"som.Dictionary.at",1.6,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.1,"som.Vector.size",1.1,"havlak.UnionFindNode.findSet",1.1,"havlak.HavlakLoopFinder$2.apply",0.9,"havlak.HavlakLoopFinder$1.apply",0.8,"havlak.HavlakLoopFinder.stepEProcessNonBackPreds",0.8,"havlak.HavlakLoopFinder.identifyEdges",0.8,"som.Dictionary.transferEntries",0.7,"havlak.HavlakLoopFinder$2.apply",0.6
