FileName,SlowdownSpeed,Iteration,Benchmark,IsSlowdown,Method1,Count1,Method2,Count2,Method3,Count3,Method4,Count4,Method5,Count5,Method6,Count6,Method7,Count7,Method8,Count8,Method9,Count9,Method10,Count10,Method11,Count11,Method12,Count12,Method13,Count13,Method14,Count14,Method15,Count15,Method16,Count16,Method17,Count17,Method18,Count18,Method19,Count19,Method20,Count20
100_4_Havlak_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,4,Havlak,NoSlowdown,"som.Vector.hasSome",36.56,"som.Vector.<init>",15.41,"som.Vector.append",6.42,"havlak.HavlakLoopFinder.findLoops",5.42,"som.Vector.forEach",4.40,"havlak.UnionFindNode.initNode",3.71,"som.Vector.at",2.45,"havlak.HavlakLoopFinder.doDFS",2.27,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.80,"som.Dictionary.at",1.80,"havlak.HavlakLoopFinder.stepD",1.41,"som.Vector.size",1.32,"havlak.UnionFindNode.findSet",1.10,"havlak.HavlakLoopFinder$2.apply",1.01,"som.Set.<init>",0.93,"havlak.HavlakLoopFinder.identifyEdges",0.86,"havlak.HavlakLoopFinder$2.apply",0.84,"som.Dictionary.atPut",0.81,"som.Dictionary.transferEntries",0.72,"havlak.HavlakLoopFinder$1.apply",0.60
100_4_Havlak_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,4,Havlak,Slowdown,"som.Vector.hasSome",37.20,"som.Vector.<init>",20.20,"som.Vector.forEach",6.13,"som.Vector.append",5.81,"havlak.HavlakLoopFinder.findLoops",4.56,"havlak.UnionFindNode.initNode",4.06,"havlak.HavlakLoopFinder.doDFS",2.28,"som.Vector.at",1.53,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.51,"havlak.UnionFindNode.findSet",1.28,"som.Dictionary.atPut",0.89,"havlak.LoopStructureGraph$1.apply",0.88,"havlak.HavlakLoopFinder$1.apply",0.82,"som.Vector.size",0.79,"som.Dictionary.at",0.76,"havlak.HavlakLoopFinder.identifyEdges",0.68,"java.lang.Integer.valueOf",0.68,"som.Set.<init>",0.61,"som.Dictionary.getBucketIdx",0.52,"som.Vector.removeAll",0.51
100_4_Json_NoSlowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,4,Json,NoSlowdown,"java.lang.String.equals",36.63,"java.lang.StringLatin1.toBytes",10.67,"json.JsonPureStringParser.read",8.80,"java.lang.String.valueOf",7.92,"json.JsonPureStringParser.readStringInternal",3.02,"json.JsonPureStringParser.subStringFromTo",2.93,"json.JsonPureStringParser.readValue",2.61,"som.Vector.append",2.37,"java.lang.AbstractStringBuilder.append",2.33,"java.lang.StringBuilder.toString",2.11,"json.JsonPureStringParser.isWhiteSpace",1.89,"java.lang.String.isLatin1",1.81,"som.Vector.<init>",1.44,"java.lang.AbstractStringBuilder.<init>",1.43,"java.lang.Object.clone",1.33,"json.JsonPureStringParser.readArray",1.29,"java.lang.String.hashCode",1.12,"json.JsonPureStringParser.endCapture",1.02,"json.JsonPureStringParser.readChar",0.94,"json.JsonPureStringParser.readDigit",0.91
100_4_Json_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,4,Json,Slowdown,"java.lang.String.equals",36.33,"java.lang.StringLatin1.toBytes",10.21,"json.JsonPureStringParser.read",8.95,"java.lang.String.valueOf",6.98,"json.JsonPureStringParser.subStringFromTo",4.14,"json.JsonPureStringParser.readStringInternal",3.04,"som.Vector.append",2.28,"som.Vector.<init>",2.14,"java.lang.AbstractStringBuilder.<init>",2.04,"json.JsonPureStringParser.isWhiteSpace",1.96,"java.lang.String.isLatin1",1.95,"json.JsonPureStringParser.readValue",1.71,"java.lang.AbstractStringBuilder.append",1.54,"java.lang.StringBuilder.toString",1.52,"json.JsonPureStringParser.endCapture",1.23,"json.JsonPureStringParser.isDigit",1.16,"java.lang.StringLatin1.charAt",1.11,"java.lang.Object.clone",1.06,"json.JsonPureStringParser.readDigit",1.03,"json.JsonPureStringParser.readArray",0.99
100_4_List_NoSlowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,4,List,NoSlowdown,"List$Element.getNext",45.20,"List.isShorterThan",44.91,"List.tail",9.19,"List.makeList",0.58,"List$Element.length",0.03,"java.lang.Integer.valueOf",0.03,"List.benchmark",0.02,"java.lang.invoke.LambdaForm$MH.0x0000000800149400.invoke",0.01,"java.lang.Long.stringSize",0.01,"com.yourkit.probes.Table.createRow",0.01,"java.lang.ClassLoader.defineClass0",0.01,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Benchmark.innerBenchmarkLoop",0.00,"Run.printResult",0.00,"java.lang.invoke.LambdaForm$MH.0x000000080014a000.invoke",0.00,"java.lang.invoke.LambdaForm$MH.0x000000080014a800.linkToTargetMethod",0.00
100_4_List_Slowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,4,List,Slowdown,"List.isShorterThan",65.91,"List$Element.getNext",25.40,"List.tail",8.28,"List.makeList",0.26,"java.lang.Integer.valueOf",0.06,"List$Element.length",0.03,"List.benchmark",0.02,"List.verifyResult",0.01,"java.io.FileOutputStream.writeBytes",0.01,"Benchmark.innerBenchmarkLoop",0.01,"com.yourkit.probes.ObjectRowIndexMap.get",0.01,"java.io.BufferedWriter.flushBuffer",0.01,"java.lang.StringConcatHelper.prepend",0.01,"Method",0.00,"Harness.main",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Run.runBenchmark",0.00,"Run.printResult",0.00,"java.io.PrintStream.implWriteln",0.00
100_4_Mandelbrot_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,4,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.96,"Run.measure",0.01,"java.lang.Math.round",0.01,"java.lang.ClassLoader.defineClass0",0.01,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Mandelbrot.innerBenchmarkLoop",0.00,"java.io.BufferedWriter.flushBuffer",0.00,"java.io.BufferedWriter.implFlushBuffer",0.00,"java.io.OutputStreamWriter.write",0.00,"java.io.PrintStream.implWriteln",0.00,"java.io.PrintStream.println",0.00,"java.io.PrintStream.writeln",0.00,"Run.printResult",0.00,"sun.nio.cs.StreamEncoder.growByteBufferIfNeeded",0.00,"sun.nio.cs.StreamEncoder.implWrite",0.00,"sun.nio.cs.StreamEncoder.implWrite",0.00,"sun.nio.cs.StreamEncoder.lockedWrite",0.00
100_4_Mandelbrot_Slowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,4,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",99.99,"java.lang.invoke.MethodHandleNatives.resolve",0.01,"java.lang.invoke.DelegatingMethodHandle$Holder.reinvoke_L",0.01,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Mandelbrot.innerBenchmarkLoop",0.00,"java.lang.invoke.BootstrapMethodInvoker.invoke",0.00,"java.lang.invoke.BoundMethodHandle.<init>",0.00,"java.lang.invoke.BoundMethodHandle$Species_L.<init>",0.00,"java.lang.invoke.BoundMethodHandle$Species_L.copyWith",0.00,"java.lang.invoke.CallSite.makeSite",0.00,"java.lang.invoke.DelegatingMethodHandle$Holder.delegate",0.00,"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic",0.00,"java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode",0.00,"java.lang.invoke.InvokerBytecodeGenerator.loadMethod",0.00,"java.lang.invoke.InvokerBytecodeGenerator.resolveInvokerMember",0.00,"java.lang.invoke.Invokers$Holder.invokeExact_MT",0.00
100_4_NBody_NoSlowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,4,NBody,NoSlowdown,"nbody.NBodySystem.advance",61.29,"nbody.Body.setVX",13.85,"nbody.Body.getVX",3.99,"nbody.Body.setVY",3.43,"nbody.Body.getX",2.90,"nbody.Body.getVZ",2.74,"nbody.Body.getZ",2.35,"nbody.Body.getY",2.30,"java.lang.Math.sqrt",2.04,"nbody.Body.setVZ",1.91,"nbody.Body.getVY",0.95,"nbody.Body.setX",0.81,"nbody.Body.setZ",0.65,"NBody.innerBenchmarkLoop",0.39,"nbody.Body.setY",0.24,"nbody.Body.getMass",0.10,"com.yourkit.probes.Table.createRow",0.04,"java.io.FileOutputStream.write",0.02,"java.lang.Math.round",0.02,"java.lang.invoke.MethodType.equals",0.02
100_4_NBody_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,4,NBody,Slowdown,"nbody.NBodySystem.advance",60.24,"nbody.Body.setVX",8.51,"nbody.Body.getZ",3.78,"nbody.Body.getVX",3.69,"nbody.Body.setVZ",3.45,"nbody.Body.getVZ",3.19,"nbody.Body.setVY",3.17,"java.lang.Math.sqrt",3.02,"nbody.Body.getX",2.66,"nbody.Body.getY",2.49,"nbody.Body.getVY",2.30,"NBody.innerBenchmarkLoop",1.56,"nbody.Body.getMass",1.10,"nbody.Body.setX",0.33,"nbody.Body.setZ",0.29,"nbody.Body.setY",0.17,"java.io.BufferedWriter.flushBuffer",0.01,"jdk.internal.misc.Unsafe.allocateUninitializedArray",0.01,"jdk.internal.misc.Unsafe.putReferenceRelease",0.01,"com.yourkit.probes.ObjectRowIndexMap.get",0.01
100_4_Permute_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,4,Permute,NoSlowdown,"Permute.permute",73.33,"Permute.swap",26.48,"java.lang.Class.isAssignableFrom",0.03,"java.io.FileOutputStream.writeBytes",0.03,"Permute.benchmark",0.02,"java.io.FileOutputStream.write",0.02,"java.lang.Object.getClass",0.02,"com.yourkit.probes.Table.createRow",0.02,"java.lang.ClassLoader.defineClass0",0.02,"Permute.verifyResult",0.01,"java.lang.ClassLoader.findBootstrapClass",0.01,"Method",0.00,"Harness.main",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Run.runBenchmark",0.00,"Benchmark.innerBenchmarkLoop",0.00,"Run.printResult",0.00,"java.io.PrintStream.println",0.00,"java.io.BufferedOutputStream.flush",0.00
100_4_Permute_Slowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,4,Permute,Slowdown,"Permute.permute",66.49,"Permute.swap",33.44,"Permute.benchmark",0.05,"jdk.internal.org.objectweb.asm.AnnotationWriter.putAnnotations",0.01,"com.yourkit.probes.IoCounter.update",0.01,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Benchmark.innerBenchmarkLoop",0.00,"java.lang.invoke.BootstrapMethodInvoker.invoke",0.00,"java.lang.invoke.BoundMethodHandle.<init>",0.00,"java.lang.invoke.CallSite.makeSite",0.00,"java.lang.invoke.DelegatingMethodHandle$Holder.delegate",0.00,"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic",0.00,"java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode",0.00,"java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCodeBytes",0.00,"java.lang.invoke.InvokerBytecodeGenerator.toByteArray",0.00,"java.lang.invoke.Invokers$Holder.invokeExact_MT",0.00
100_4_Queens_NoSlowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,4,Queens,NoSlowdown,"Queens.getRowColumn",53.97,"Queens.placeQueen",32.28,"Queens.setRowColumn",11.36,"Queens.queens",1.71,"java.util.Arrays.fill",0.44,"java.util.Arrays.fill",0.12,"com.yourkit.probes.ObjectRowIndexMap.get",0.03,"jdk.internal.misc.Blocker.begin",0.03,"java.io.FileOutputStream.writeBytes",0.03,"java.lang.invoke.InvokerBytecodeGenerator.loadMethod",0.02,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Benchmark.innerBenchmarkLoop",0.00,"Queens.benchmark",0.00,"java.io.BufferedOutputStream.flush",0.00,"java.io.BufferedOutputStream.flushBuffer",0.00,"java.io.BufferedOutputStream.implFlush",0.00
100_4_Queens_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,4,Queens,Slowdown,"Queens.getRowColumn",59.52,"Queens.placeQueen",22.70,"Queens.setRowColumn",16.33,"Queens.queens",1.11,"java.util.Arrays.fill",0.21,"java.util.Arrays.fill",0.06,"Benchmark.innerBenchmarkLoop",0.01,"com.yourkit.probes.Table.createRow",0.01,"java.lang.StringConcatHelper.prepend",0.01,"sun.nio.cs.StreamEncoder.implWrite",0.01,"java.lang.StringConcatHelper.prepend",0.01,"Method",0.00,"Harness.main",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Run.runBenchmark",0.00,"Queens.benchmark",0.00,"Run.printResult",0.00,"java.io.PrintStream.implWriteln",0.00,"java.io.PrintStream.println",0.00
100_4_Richards_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,4,Richards,NoSlowdown,"richards.TaskControlBlock.runTask",20.75,"richards.Scheduler.schedule",18.03,"richards.Scheduler$HandlerProcessFunction.apply",9.70,"richards.TaskState.isTaskHoldingOrWaiting",9.04,"richards.Scheduler$DeviceProcessFunction.apply",3.86,"richards.TaskControlBlock.addInputAndCheckPriority",3.40,"richards.Scheduler$IdleProcessFunction.apply",3.23,"richards.TaskState.isWaitingWithPacket",2.91,"richards.Scheduler.findTask",2.80,"richards.DeviceTaskDataRecord.setPending",2.77,"richards.Packet.setLink",2.27,"richards.TaskControlBlock.getIdentity",2.17,"richards.Scheduler$WorkerProcessFunction.apply",2.15,"richards.RBObject.append",2.01,"richards.Scheduler.holdSelf",1.55,"richards.TaskControlBlock.getLink",1.52,"richards.Scheduler.queuePacket",1.32,"richards.IdleTaskDataRecord.setControl",1.22,"richards.TaskState.setTaskHolding",1.14,"richards.HandlerTaskDataRecord.deviceIn",0.97
100_4_Richards_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,4,Richards,Slowdown,"richards.Scheduler.schedule",22.74,"richards.TaskControlBlock.runTask",19.99,"richards.Scheduler$HandlerProcessFunction.apply",9.53,"richards.TaskState.isTaskHoldingOrWaiting",6.47,"richards.Scheduler$DeviceProcessFunction.apply",5.47,"richards.Scheduler.findTask",4.74,"richards.Packet.setLink",4.25,"richards.TaskControlBlock.addInputAndCheckPriority",2.86,"richards.Scheduler$IdleProcessFunction.apply",2.58,"richards.Scheduler$WorkerProcessFunction.apply",2.25,"richards.DeviceTaskDataRecord.setPending",1.84,"richards.TaskState.isWaitingWithPacket",1.80,"richards.TaskControlBlock.getIdentity",1.71,"richards.IdleTaskDataRecord.setControl",1.24,"richards.Packet.getDatum",1.24,"richards.HandlerTaskDataRecord.deviceIn",1.23,"richards.Scheduler.queuePacket",1.14,"richards.RBObject.append",1.05,"richards.HandlerTaskDataRecord.deviceInAdd",0.79,"richards.TaskState.setTaskHolding",0.78
100_4_Sieve_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,4,Sieve,NoSlowdown,"Sieve.sieve",89.81,"java.util.Arrays.fill",9.13,"Sieve.benchmark",0.88,"Benchmark.innerBenchmarkLoop",0.04,"java.lang.management.MemoryUsage.<init>",0.04,"javax.management.openmbean.SimpleType.isValue",0.02,"com.yourkit.probes.Table.createRow",0.02,"java.util.Collection.stream",0.01,"Sieve.verifyResult",0.01,"java.lang.ClassLoader.defineClass0",0.01,"java.util.stream.MatchOps.makeRef",0.01,"java.lang.Class.forName0",0.01,"java.lang.invoke.MethodHandleNatives.resolve",0.01,"java.lang.invoke.LambdaForm$Name.useCount",0.00,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification",0.00
100_4_Sieve_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,4,Sieve,Slowdown,"Sieve.sieve",90.11,"java.util.Arrays.fill",8.91,"Sieve.benchmark",0.85,"com.sun.management.GcInfo.<init>",0.05,"Benchmark.innerBenchmarkLoop",0.04,"java.lang.invoke.LambdaForm$MH.0x0000000800149c00.invoke",0.01,"Run.measure",0.00,"com.yourkit.probes.Table.createRow",0.00,"java.lang.StringConcatHelper.prepend",0.00,"Sieve.verifyResult",0.00,"java.nio.charset.CharsetEncoder.encode",0.00,"javax.management.openmbean.SimpleType.equals",0.00,"java.util.TreeMap$Entry.<init>",0.00,"javax.management.openmbean.SimpleType.isValue",0.00,"java.util.TreeMap.navigableKeySet",0.00,"com.yourkit.am.av.invoke",0.00,"java.util.HashMap.hash",0.00,"java.lang.Integer.valueOf",0.00,"Method",0.00,"Harness.main",0.00
100_4_Storage_NoSlowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,4,Storage,NoSlowdown,"Storage.buildTreeDepth",56.84,"som.Arrays.setAll",29.43,"Storage.lambda$buildTreeDepth$0",4.72,"jdk.internal.misc.Unsafe.allocateInstance",4.36,"som.Random.next",2.21,"Storage$$Lambda.apply",2.04,"java.util.Collections$UnmodifiableSet.equals",0.15,"java.lang.System.getSecurityManager",0.12,"java.util.Collections.unmodifiableList",0.05,"com.yourkit.probes.Table.createRow",0.03,"com.yourkit.probes.IoCounter.update",0.01,"jdk.internal.org.objectweb.asm.MethodWriter.visitVarInsn",0.01,"java.lang.invoke.LambdaForm$MH.0x0000000800149c00.invoke",0.01,"Storage.benchmark",0.01,"java.lang.ClassLoader.defineClass0",0.01,"jdk.internal.org.objectweb.asm.ByteVector.putShort",0.00,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00
100_4_Storage_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,4,Storage,Slowdown,"Storage.buildTreeDepth",57.67,"som.Arrays.setAll",27.91,"Storage$$Lambda.apply",4.09,"som.Random.next",3.89,"jdk.internal.misc.Unsafe.allocateInstance",3.78,"Storage.lambda$buildTreeDepth$0",2.37,"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.next",0.09,"javax.management.openmbean.CompositeDataSupport.<init>",0.06,"sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData",0.04,"java.util.AbstractList.hashCode",0.03,"Benchmark.innerBenchmarkLoop",0.02,"javax.management.openmbean.CompositeDataSupport.makeMap",0.01,"Storage.benchmark",0.01,"sun.nio.cs.StreamEncoder.implWrite",0.01,"com.yourkit.probes.builtin.Processes.processWriteEnterImpl",0.01,"java.lang.invoke.InvokerBytecodeGenerator.emitPushArgument",0.01,"sun.nio.cs.US_ASCII$Encoder.encodeArrayLoop",0.01,"java.lang.invoke.LambdaForm$MH.0x000000080010ac00.linkToTargetMethod",0.01,"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeTypeByBuilder",0.01,"java.util.LinkedHashMap$LinkedHashIterator.nextNode",0.00
100_4_Towers_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,4,Towers,NoSlowdown,"Towers.popDiskFrom",32.45,"Towers.moveDisks",19.25,"Towers$TowersDisk.setNext",18.08,"Towers.pushDisk",18.02,"Towers.moveTopDisk",8.92,"Towers$TowersDisk.getSize",3.09,"Towers.benchmark",0.05,"Towers.buildTowerAt",0.05,"java.lang.invoke.MethodTypeForm.<init>",0.02,"Benchmark.innerBenchmarkLoop",0.02,"com.yourkit.probes.Table.createRow",0.02,"java.io.FileOutputStream.writeBytes",0.02,"java.lang.invoke.LambdaForm.<init>",0.02,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Run.printResult",0.00,"java.lang.invoke.MethodHandleNatives.linkCallSite",0.00
100_4_Towers_Slowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,4,Towers,Slowdown,"Towers.popDiskFrom",33.45,"Towers$TowersDisk.setNext",19.17,"Towers.moveDisks",17.96,"Towers.pushDisk",17.90,"Towers.moveTopDisk",9.66,"Towers$TowersDisk.getSize",1.84,"Run.measure",0.01,"Towers.buildTowerAt",0.01,"Towers.benchmark",0.00,"Method",0.00,"Harness.main",0.00,"Run.doRuns",0.00,"Run.runBenchmark",0.00,"Benchmark.innerBenchmarkLoop",0.00,"N/A",0,"N/A",0,"N/A",0,"N/A",0,"N/A",0,"N/A",0
100_5_Bounce_NoSlowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,5,Bounce,NoSlowdown,"Bounce$Ball.bounce",65.62,"Bounce.benchmark",23.96,"java.lang.Math.abs",3.96,"Bounce$Ball.<init>",3.56,"java.util.Arrays.setAll",1.25,"som.Random.next",0.82,"Bounce.lambda$benchmark$0",0.57,"sun.management.MemoryUsageCompositeData.getCompositeData",0.09,"java.util.WeakHashMap.getTable",0.04,"java.util.TreeMap.put",0.03,"java.lang.Integer.valueOf",0.02,"com.yourkit.probes.builtin.Files.writeOnEnter",0.02,"java.lang.Math.round",0.02,"java.io.BufferedWriter.implWrite",0.02,"java.lang.invoke.MethodHandles$Lookup$ClassOption.optionsToFlag",0.02,"java.lang.String.<init>",0.02,"Bounce.verifyResult",0.01,"Method",0.00,"Harness.main",0.00,"Run.runBenchmark",0.00
100_5_Bounce_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,5,Bounce,Slowdown,"Bounce$Ball.bounce",57.74,"Bounce.benchmark",31.95,"java.lang.Math.abs",3.74,"Bounce$Ball.<init>",2.69,"som.Random.next",1.50,"java.util.Arrays.setAll",1.29,"Bounce.lambda$benchmark$0",1.05,"Benchmark.innerBenchmarkLoop",0.02,"javax.management.openmbean.CompositeDataSupport.makeMap",0.01,"java.io.FileOutputStream.write",0.01,"java.util.TreeMap$KeySet.size",0.00,"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData$1.run",0.00,"Method",0.00,"Harness.main",0.00,"Run.doRuns",0.00,"Run.measure",0.00,"Run.runBenchmark",0.00,"Bounce$$Lambda.apply",0.00,"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData",0.00,"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.toCompositeData",0.00
100_5_CD_NoSlowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,5,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",18.26,"cd.CollisionDetector.isInVoxel",12.52,"cd.RedBlackTree.put",10.04,"cd.Vector2D.compareTo",9.26,"cd.RedBlackTree.findNode",7.97,"cd.CallSign.compareTo",3.78,"cd.CallSign.compareTo",3.43,"cd.CollisionDetector.recurse",3.40,"cd.Vector2D.compareNumbers",3.06,"cd.RedBlackTree.forEach",2.93,"som.Vector.append",2.42,"cd.CollisionDetector.handleNewFrame",2.28,"cd.RedBlackTree$Node.successor",2.19,"cd.RedBlackTree.leftRotate",2.15,"cd.RedBlackTree.treeMinimum",2.15,"cd.Vector2D.compareTo",1.50,"cd.CollisionDetector.voxelHash",1.40,"som.Vector.<init>",1.27,"cd.Vector2D.plus",1.10,"cd.Vector2D.minus",1.05
100_5_CD_Slowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,5,CD,Slowdown,"cd.RedBlackTree.treeInsert",19.66,"cd.CollisionDetector.isInVoxel",14.18,"cd.RedBlackTree.put",12.61,"cd.RedBlackTree.findNode",7.12,"cd.Vector2D.compareTo",5.64,"cd.CallSign.compareTo",4.09,"cd.Vector2D.compareNumbers",3.41,"som.Vector.append",2.66,"cd.RedBlackTree.leftRotate",2.40,"cd.CollisionDetector.handleNewFrame",2.36,"som.Vector.<init>",2.33,"cd.CollisionDetector.voxelHash",2.26,"cd.CollisionDetector.recurse",2.20,"cd.Vector2D.compareTo",2.15,"cd.RedBlackTree.forEach",1.92,"cd.RedBlackTree$Node.successor",1.85,"cd.CallSign.compareTo",1.79,"cd.Vector2D.plus",1.59,"cd.Vector2D.minus",1.41,"cd.RedBlackTree.treeMinimum",1.26
100_5_DeltaBlue_NoSlowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,5,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",61.75,"deltablue.Plan.execute",6.10,"java.util.Vector.elementData",4.36,"som.Vector.forEach",2.96,"deltablue.EqualityConstraint.execute",2.02,"deltablue.Planner$$Lambda.apply",1.96,"java.util.Vector.add",1.84,"deltablue.ScaleConstraint.execute",1.35,"som.Vector.append",1.31,"deltablue.Planner.addPropagate",1.30,"java.util.Vector$Itr.checkForComodification",1.03,"deltablue.BinaryConstraint.getOutput",0.94,"deltablue.ScaleConstraint.recalculate",0.94,"deltablue.AbstractConstraint.satisfy",0.82,"deltablue.Planner$$Lambda.apply",0.76,"som.Vector.lambda$remove$0",0.74,"deltablue.Planner.projectionTest",0.63,"som.Vector.<init>",0.62,"deltablue.Planner.removePropagateFrom",0.58,"jdk.internal.misc.Unsafe.allocateInstance",0.53
100_5_DeltaBlue_Slowdown-2025-02-09-shutdown_Method-list-CPU.txt,100,5,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",61.08,"deltablue.Plan.execute",4.94,"java.util.Vector.elementData",3.81,"som.Vector.forEach",3.14,"deltablue.ScaleConstraint.execute",3.03,"deltablue.Planner$$Lambda.apply",1.85,"deltablue.EqualityConstraint.execute",1.80,"deltablue.BinaryConstraint.getOutput",1.48,"java.util.Vector.add",1.45,"som.Vector.append",1.21,"deltablue.Planner.addPropagate",1.18,"som.Vector.removeFirst",1.16,"java.util.Vector$Itr.checkForComodification",1.02,"deltablue.ScaleConstraint.recalculate",0.93,"deltablue.Planner.removePropagateFrom",0.77,"som.Vector.<init>",0.73,"deltablue.Planner.makePlan",0.71,"deltablue.Planner$$Lambda.apply",0.68,"som.Vector.lambda$remove$0",0.61,"deltablue.AbstractConstraint.satisfy",0.59
100_5_Havlak_NoSlowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,5,Havlak,NoSlowdown,"som.Vector.hasSome",36.38,"som.Vector.<init>",15.12,"som.Vector.append",7.18,"havlak.HavlakLoopFinder.findLoops",5.51,"som.Vector.forEach",4.35,"havlak.UnionFindNode.initNode",3.28,"som.Vector.at",2.54,"havlak.HavlakLoopFinder.doDFS",2.50,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.82,"som.Dictionary.at",1.57,"havlak.HavlakLoopFinder.stepD",1.37,"som.Vector.size",1.24,"havlak.HavlakLoopFinder$2.apply",1.03,"havlak.UnionFindNode.findSet",1.03,"havlak.LoopStructureGraph$1.apply",0.92,"som.Dictionary.atPut",0.88,"java.lang.Integer.valueOf",0.85,"havlak.HavlakLoopFinder$2.apply",0.81,"som.Set.<init>",0.74,"som.Dictionary.transferEntries",0.71
100_5_Havlak_Slowdown-2025-02-08-shutdown_Method-list-CPU.txt,100,5,Havlak,Slowdown,"som.Vector.hasSome",37.22,"som.Vector.<init>",20.57,"som.Vector.forEach",6.26,"som.Vector.append",5.77,"havlak.HavlakLoopFinder.findLoops",4.66,"havlak.UnionFindNode.initNode",3.92,"havlak.HavlakLoopFinder.doDFS",2.11,"som.Vector.at",1.71,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.56,"havlak.UnionFindNode.findSet",1.19,"havlak.LoopStructureGraph$1.apply",0.92,"som.Dictionary.atPut",0.84,"havlak.HavlakLoopFinder$1.apply",0.72,"som.Vector.size",0.71,"som.Set.<init>",0.70,"java.lang.Integer.valueOf",0.67,"som.Dictionary.at",0.62,"havlak.HavlakLoopFinder.identifyEdges",0.59,"som.Dictionary.getBucket",0.57,"havlak.HavlakLoopFinder.isAncestor",0.56
